Date,Canadian dollar ,Chinese yuan renminbi ,UK pound sterling ,Indian rupee ,Mexican peso ,US dollar 
2011-07-19,1.3534,9.1539,0.8789,63.012,16.5755,1.416
2011-07-18,1.3472,9.0853,0.87315,62.606,16.5456,1.4045
2011-07-15,1.3549,9.1426,0.8775,62.971,16.551,1.4146
2011-07-14,1.36,9.1788,0.88095,63.213,16.5824,1.4202
2011-07-13,1.3527,9.1026,0.8823,62.65,16.5362,1.4073
2011-07-12,1.3584,9.03,0.88265,62.489,16.5197,1.3975
2011-07-11,1.3627,9.0903,0.8807,62.501,16.4793,1.4056
2011-07-08,1.3645,9.2072,0.8932,63.227,16.4491,1.4242
2011-07-07,1.3738,9.2118,0.8921,63.307,16.5459,1.4247
2011-07-06,1.3833,9.2592,0.89485,63.579,16.7138,1.4318
2011-07-05,1.3929,9.3528,0.8984,64.2,16.7998,1.4461
2011-07-04,1.3919,9.3714,0.9015,64.416,16.828,1.45
2011-07-01,1.3964,9.3663,0.905,64.595,16.9266,1.4488
2011-06-30,1.3951,9.3416,0.90255,64.562,16.9765,1.4453
2011-06-29,1.4037,9.3235,0.8998,64.721,16.9954,1.4425
2011-06-28,1.407,9.2272,0.8942,64.232,16.965,1.4261
2011-06-27,1.4056,9.2038,0.8897,63.976,16.9253,1.4205
2011-06-24,1.3961,9.2059,0.88855,63.983,16.8867,1.422
2011-06-23,1.3845,9.192,0.8896,63.888,16.8394,1.4212
2011-06-22,1.4007,9.3054,0.8931,64.635,16.9666,1.4397
2011-06-21,1.4023,9.2926,0.8867,64.459,17.0106,1.4373
2011-06-20,1.4004,9.2216,0.8795,64.068,16.991,1.4235
2011-06-17,1.3967,9.2363,0.8826,64.026,16.9806,1.427
2011-06-16,1.3929,9.1211,0.8753,63.262,16.9021,1.4088
2011-06-15,1.3862,9.2644,0.8797,63.971,16.9239,1.4292
2011-06-14,1.4074,9.3609,0.881,64.637,17.1014,1.4448
2011-06-13,1.4031,9.3056,0.8806,64.399,17.0623,1.4354
2011-06-10,1.4075,9.3872,0.8884,64.774,17.0689,1.4486
2011-06-09,1.4298,9.4639,0.8894,65.376,17.2933,1.4614
2011-06-08,1.4332,9.4597,0.8929,65.301,17.274,1.4608
2011-06-07,1.4297,9.4963,0.89245,65.465,17.1634,1.4652
2011-06-06,1.4317,9.4499,0.8903,65.332,17.0795,1.4596
2011-06-03,1.4177,9.3876,0.8875,64.938,16.8821,1.4488
2011-06-02,1.4135,9.3741,0.88295,64.823,16.8821,1.446
2011-06-01,1.3948,9.3336,0.87705,64.6124,16.6773,1.4408
2011-05-31,1.3985,9.3199,0.87205,64.815,16.6521,1.4385
2011-05-30,1.3927,9.2528,0.8671,64.335,16.5755,1.4272
2011-05-27,1.3925,9.2621,0.86685,64.428,16.6077,1.4265
2011-05-26,1.3855,9.1972,0.8685,64.188,16.5107,1.4168
2011-05-25,1.3768,9.1357,0.8672,63.775,16.4861,1.4069
2011-05-24,1.378,9.1543,0.87285,63.689,16.5036,1.4089
2011-05-23,1.3725,9.1186,0.86975,63.423,16.4377,1.402
2011-05-20,1.3799,9.2429,0.87705,64.084,16.5655,1.4237
2011-05-19,1.3804,9.2784,0.8813,64.164,16.6561,1.4265
2011-05-18,1.386,9.2542,0.88065,64.1,16.6891,1.4227
2011-05-17,1.3818,9.2195,0.8729,63.95,16.655,1.4171
2011-05-16,1.3781,9.2053,0.8725,63.87,16.618,1.4143
2011-05-13,1.3753,9.2794,0.87795,64.071,16.6091,1.428
2011-05-12,1.3677,9.1978,0.87015,63.685,16.5764,1.4153
2011-05-11,1.3701,9.322,0.87075,64.169,16.5996,1.4357
2011-05-10,1.3777,9.3218,0.8779,64.259,16.6538,1.4358
2011-05-09,1.3884,9.3496,0.87925,64.383,16.7077,1.4397
2011-05-06,1.3978,9.4158,0.8839,64.957,16.9505,1.4501
2011-05-05,1.4303,9.6198,0.89865,66.307,17.3177,1.4814
2011-05-04,1.4175,9.6636,0.8999,66.18,17.2174,1.4882
2011-05-03,1.4096,9.6024,0.89695,65.797,17.109,1.478
2011-05-02,1.4088,9.6218,0.8892,65.787,17.09,1.4837
2011-04-29,1.4102,9.6456,0.8917,65.703,17.1186,1.486
2011-04-28,1.4065,9.6161,0.8888,65.73,17.0797,1.4794
2011-04-27,1.3968,9.5508,0.8864,65.185,16.9723,1.4668
2011-04-26,1.3929,9.5418,0.88715,65.075,16.9521,1.4617
2011-04-25,-,-,-,-,-,-
2011-04-22,-,-,-,-,-,-
2011-04-21,1.3826,9.4708,0.8813,64.706,16.936,1.4584
2011-04-20,1.3808,9.4716,0.8867,64.345,16.8795,1.4515
2011-04-19,1.3694,9.3399,0.878,63.622,16.7398,1.4302
2011-04-18,1.3771,9.3199,0.8775,63.452,16.716,1.4275
2011-04-15,1.3934,9.4389,0.8838,64.061,16.9542,1.445
2011-04-14,1.3906,9.4075,0.8825,64.293,16.9932,1.4401
2011-04-13,1.3938,9.4687,0.8898,64.501,17.1016,1.4493
2011-04-12,1.3864,9.4638,0.88845,64.231,17.0312,1.447
2011-04-11,1.3812,9.4374,0.8836,64.071,16.9643,1.4434
2011-04-08,1.3741,9.4115,0.88095,63.472,16.8978,1.4401
2011-04-07,1.3695,9.3442,0.8759,63.138,16.8443,1.4283
2011-04-06,1.3714,9.3579,0.8775,63.163,16.8597,1.43
2011-04-05,1.3676,9.2654,0.87285,62.922,16.815,1.4166
2011-04-04,1.3719,9.3094,0.88095,63.493,16.8495,1.424
2011-04-01,1.3686,9.2592,0.8815,62.98,16.7967,1.4141
2011-03-31,1.3785,9.3036,0.8837,63.345,16.9276,1.4207
2011-03-30,1.3674,9.2381,0.8789,63.056,16.7932,1.409
2011-03-29,1.3737,9.228,0.88145,62.991,16.8405,1.4066
2011-03-28,1.3733,9.2089,0.87825,62.919,16.8284,1.4032
2011-03-25,1.3778,9.2594,0.8778,63.059,16.8688,1.4115
2011-03-24,1.3816,9.2634,0.8741,63.223,16.9183,1.4128
2011-03-23,1.389,9.2633,0.8699,63.393,16.9646,1.4136
2011-03-22,1.3911,9.3039,0.8678,63.886,17.0204,1.4211
2011-03-21,1.386,9.3184,0.8717,63.887,17.0186,1.4194
2011-03-18,1.3894,9.2823,0.8738,63.6365,17.0148,1.413
2011-03-17,1.3808,9.2076,0.86745,63.23,16.9434,1.4004
2011-03-16,1.374,9.1676,0.8673,62.943,16.7828,1.3951
2011-03-15,1.3779,9.1255,0.8674,62.82,16.7628,1.3884
2011-03-14,1.3597,9.1603,0.8659,62.8501,16.6373,1.3948
2011-03-11,1.3488,9.0551,0.8612,62.309,16.5368,1.3773
2011-03-10,1.3416,9.0845,0.85655,62.429,16.4954,1.3817
2011-03-09,1.3481,9.1539,0.859,62.683,16.6906,1.3928
2011-03-08,1.3539,9.1292,0.8605,62.664,16.7804,1.3898
2011-03-07,1.3616,9.1975,0.861,63.2,16.8308,1.4028
2011-03-04,1.3575,9.1673,0.85805,62.789,16.724,1.3957
2011-03-03,1.3469,9.0995,0.8513,62.384,16.7066,1.385
2011-03-02,1.3454,9.076,0.8478,62.071,16.7422,1.3809
2011-03-01,1.3408,9.0816,0.8494,62.143,16.7175,1.3825
2011-02-28,1.3535,9.0912,0.8528,62.63,16.735,1.3834
2011-02-25,1.3487,9.0513,0.8553,62.376,16.6656,1.3762
2011-02-24,1.355,9.0551,0.8513,62.623,16.7989,1.3773
2011-02-23,1.3629,9.0272,0.8459,61.971,16.626,1.3731
2011-02-22,1.3491,8.9929,0.84584,61.864,16.5583,1.3667
2011-02-21,1.3444,8.976,0.8425,61.489,16.4539,1.3668
2011-02-18,1.3398,8.9529,0.8395,61.594,16.3544,1.3627
2011-02-17,1.3327,8.9225,0.8409,61.488,16.3585,1.356
2011-02-16,1.3328,8.8963,0.8419,61.498,16.3809,1.351
2011-02-15,1.3317,8.902,0.8375,61.498,16.262,1.351
2011-02-14,1.328,8.8662,0.84,61.152,16.1932,1.344
2011-02-11,1.3464,8.9164,0.8457,61.788,16.3513,1.3524
2011-02-10,1.3572,8.9605,0.8478,62.208,16.5127,1.3604
2011-02-09,1.3573,8.993,0.85,62.05,16.4647,1.3647
2011-02-08,1.3502,8.9786,0.8486,61.763,16.3859,1.3635
2011-02-07,1.338,8.9247,0.8402,61.625,16.2228,1.3553
2011-02-04,1.3448,8.976,0.8472,62.154,16.3538,1.3631
2011-02-03,1.3596,9.0511,0.84865,62.67,16.5427,1.3745
2011-02-02,1.3649,9.089,0.8519,62.8865,16.5974,1.3803
2011-02-01,1.3717,9.0604,0.8536,62.957,16.6367,1.3755
2011-01-31,1.3679,9.0299,0.8609,62.857,16.6417,1.3692
2011-01-28,1.3644,9.0431,0.8609,62.744,16.5103,1.371
2011-01-27,1.3651,9.0279,0.85955,62.553,16.4574,1.3716
2011-01-26,1.363,9.0062,0.86325,62.5308,16.4896,1.3681
2011-01-25,1.3595,8.9498,0.862,62.3037,16.4593,1.3596
2011-01-24,1.3498,8.9315,0.8516,61.92,16.3505,1.3571
2011-01-21,1.3475,8.9013,0.84825,61.682,16.3146,1.3521
2011-01-20,1.3463,8.8719,0.8436,61.48,16.3188,1.3472
2011-01-19,1.3388,8.8902,0.8433,61.3172,16.2268,1.3506
2011-01-18,1.3182,8.802,0.83565,60.805,16.0036,1.3371
2011-01-17,1.3139,8.7759,0.8361,60.625,16.0125,1.3311
2011-01-14,1.33,8.797,0.8422,60.6595,16.25,1.3349
2011-01-13,1.3052,8.7174,0.83575,59.611,15.9292,1.3199
2011-01-12,1.2784,8.5671,0.83155,58.505,15.6831,1.2973
2011-01-11,1.2839,8.5716,0.8319,58.48,15.8001,1.2948
2011-01-10,1.285,8.5646,0.8318,58.754,15.8223,1.2903
2011-01-07,1.2867,8.5906,0.8383,58.92,15.8369,1.2961
2011-01-06,1.3011,8.6748,0.8445,59.2825,15.9448,1.3091
2011-01-05,1.3218,8.7457,0.8483,59.98,16.1978,1.3213
2011-01-04,1.333,8.8697,0.85875,60.4481,16.3642,1.3421
2011-01-03,1.3232,8.7959,0.86131,59.58,16.4314,1.3348
2010-12-31,1.3322,8.822,0.86075,59.758,16.5475,1.3362
2010-12-30,1.3275,8.7659,0.8602,59.65,16.4473,1.328
2010-12-29,1.3155,8.6976,0.8539,59.155,16.2676,1.3136
2010-12-28,1.3221,8.7414,0.85345,59.465,16.2668,1.3195
2010-12-27,1.324,8.7102,0.8523,59.425,16.2203,1.3136
2010-12-24,1.3236,8.6807,0.8496,59.0952,16.1904,1.3099
2010-12-23,1.3273,8.6785,0.8482,58.97,16.1027,1.3064
2010-12-22,1.3322,8.7144,0.8492,59.1315,16.1933,1.3112
2010-12-21,1.341,8.7598,0.8503,59.5,16.3017,1.3155
2010-12-20,1.3316,8.775,0.8462,59.714,16.3115,1.3147
2010-12-17,1.3358,8.8252,0.85185,60.1236,16.4795,1.326
2010-12-16,1.3297,8.8209,0.84795,60.077,16.4469,1.3238
2010-12-15,1.344,8.8917,0.8529,60.564,16.5766,1.336
2010-12-14,1.3531,8.9411,0.84865,60.306,16.6511,1.3435
2010-12-13,1.3359,8.8451,0.84375,59.912,16.4982,1.3267
2010-12-10,1.3371,8.8147,0.83715,59.627,16.4947,1.3244
2010-12-09,1.3354,8.7939,0.8382,59.784,16.413,1.3214
2010-12-08,1.3361,8.7934,0.8367,59.5283,16.5427,1.32
2010-12-07,1.3386,8.8792,0.8467,59.642,16.4747,1.3363
2010-12-06,1.3366,8.8291,0.8472,59.67,16.446,1.328
2010-12-03,1.3269,8.8262,0.848,59.736,16.3389,1.3246
2010-12-02,1.3291,8.7629,0.8445,59.585,16.3014,1.3155
2010-12-01,1.336,8.739,0.8393,59.4664,16.2214,1.3115
2010-11-30,1.3306,8.6658,0.83765,59.74,16.319,1.2998
2010-11-29,1.3429,8.756,0.844,60.395,16.4621,1.3146
2010-11-26,1.3523,8.8178,0.8447,60.643,16.5244,1.3225
2010-11-25,1.3454,8.8595,0.84645,60.7,16.4481,1.3321
2010-11-24,1.3556,8.8762,0.8438,60.97,16.5844,1.3339
2010-11-23,1.3799,8.968,0.84795,61.52,16.7259,1.3496
2010-11-22,1.3865,9.0638,0.8549,62.005,16.7585,1.3647
2010-11-19,1.3957,9.0789,0.8552,61.9855,16.8213,1.3674
2010-11-18,1.3895,9.0529,0.8522,61.725,16.7858,1.3647
2010-11-17,1.3778,8.9548,0.84895,61.1678,16.7125,1.3481
2010-11-16,1.3817,9.0355,0.851,61.68,16.737,1.3612
2010-11-15,1.3749,9.053,0.8479,61.542,16.7797,1.3626
2010-11-12,1.3851,9.1,0.8507,61.18,16.7919,1.3711
2010-11-11,1.3742,9.0772,0.8491,60.931,16.7769,1.37
2010-11-10,1.3832,9.1346,0.85685,61.008,16.9259,1.377
2010-11-09,1.3931,9.2651,0.86235,61.8555,16.9759,1.3945
2010-11-08,1.396,9.2939,0.8627,61.82,17.0462,1.3917
2010-11-05,1.41,9.3752,0.8679,62,17.2163,1.4084
2010-11-04,1.4269,9.4915,0.87585,62.937,17.4046,1.4244
2010-11-03,1.4136,9.3559,0.8703,62.124,17.2162,1.4014
2010-11-02,1.4168,9.3608,0.8749,62.17,17.2419,1.4018
2010-11-01,1.416,9.3325,0.86675,61.8871,17.1951,1.3926
2010-10-29,1.415,9.2437,0.8686,61.52,17.1544,1.3857
2010-10-28,1.4195,9.2667,0.8704,61.67,17.1935,1.3857
2010-10-27,1.421,9.2212,0.87235,61.472,17.1847,1.3803
2010-10-26,1.4245,9.2691,0.87685,61.985,17.2473,1.3912
2010-10-25,1.4291,9.342,0.89255,62.24,17.2332,1.4031
2010-10-22,1.4299,9.2787,0.8873,62.103,17.242,1.3934
2010-10-21,1.43,9.3212,0.8902,62.084,17.3126,1.4016
2010-10-20,1.426,9.2202,0.882,61.501,17.2757,1.3861
2010-10-19,1.4217,9.2089,0.8806,61.543,17.2607,1.3859
2010-10-18,1.4192,9.2326,0.8747,61.675,17.3713,1.3896
2010-10-15,1.4165,9.3568,0.8775,62.132,17.458,1.4089
2010-10-14,1.4088,9.3783,0.8792,62.214,17.4022,1.4101
2010-10-13,1.3999,9.3018,0.8812,62.08,17.29,1.3958
2010-10-12,1.4023,9.2313,0.8736,61.7846,17.2359,1.3833
2010-10-11,1.41,9.2922,0.8746,61.932,17.2861,1.3936
2010-10-08,1.4168,9.2548,0.8751,61.635,17.4337,1.3874
2010-10-07,1.412,9.3298,0.87465,61.7684,17.4122,1.397
2010-10-06,1.4018,9.2713,0.8726,61.5,17.2854,1.3856
2010-10-05,1.407,9.2205,0.8667,61.555,17.2951,1.378
2010-10-04,1.3998,9.1703,0.8656,61.063,17.2053,1.3705
2010-10-01,1.4085,9.1843,0.8676,61.081,17.1947,1.3726
2010-09-30,1.4073,9.1321,0.85995,61.247,17.1258,1.3648
2010-09-29,1.3978,9.1014,0.8618,61.15,16.945,1.3611
2010-09-28,1.3897,9.0055,0.84985,60.785,16.8842,1.346
2010-09-27,1.3795,9.0192,0.8504,60.673,16.8463,1.3477
2010-09-24,1.3801,8.9966,0.85345,60.698,16.8626,1.3412
2010-09-23,1.3795,8.9369,0.8505,60.7355,16.8776,1.3323
2010-09-22,1.3678,8.9644,0.8553,60.933,16.9589,1.3364
2010-09-21,1.3536,8.8008,0.84545,59.916,16.7411,1.312
2010-09-20,1.3487,8.7783,0.8383,59.765,16.702,1.3074
2010-09-17,1.341,8.7809,0.83575,59.853,16.7075,1.306
2010-09-16,1.3423,8.7947,0.8372,60.303,16.7258,1.3078
2010-09-15,1.3335,8.7574,0.8355,60.205,16.6603,1.2989
2010-09-14,1.3199,8.669,0.8343,59.65,16.5471,1.285
2010-09-13,1.3185,8.6558,0.8312,59.395,16.4646,1.2801
2010-09-10,1.3118,8.6138,0.8234,58.84,16.4903,1.2725
2010-09-09,1.3131,8.6248,0.8258,59.0894,16.5217,1.2715
2010-09-08,1.331,8.6267,0.82205,59.2399,16.5444,1.2697
2010-09-07,1.3286,8.655,0.8316,59.668,16.6156,1.2744
2010-09-06,1.332,8.7381,0.83825,59.916,16.6642,1.2874
2010-09-03,1.3561,8.732,0.8332,59.819,16.7443,1.2834
2010-09-02,1.3451,8.727,0.83275,59.892,16.753,1.2818
2010-09-01,1.356,8.7187,0.83105,59.923,16.8128,1.28
2010-08-31,1.3489,8.6318,0.8248,59.675,16.782,1.268
2010-08-30,1.3333,8.6398,0.8165,59.582,16.579,1.27
2010-08-27,1.3487,8.6426,0.8206,59.618,16.6474,1.2713
2010-08-26,1.3425,8.631,0.81745,59.4652,16.4679,1.2693
2010-08-25,1.3449,8.5751,0.8185,59.15,16.45,1.2613
2010-08-24,1.3409,8.5719,0.8193,59.152,16.383,1.2611
2010-08-23,1.3292,8.6391,0.8169,59.29,16.1951,1.2704
2010-08-20,1.3326,8.631,0.8191,59.3,16.218,1.2711
2010-08-19,1.318,8.7159,0.82055,59.52,16.1753,1.2836
2010-08-18,1.3236,8.7477,0.8233,59.88,16.1869,1.288
2010-08-17,1.3341,8.7346,0.823,59.95,16.226,1.286
2010-08-16,1.3366,8.7281,0.8211,60.004,16.297,1.282
2010-08-13,1.3329,8.6978,0.8212,59.84,16.3059,1.2799
2010-08-12,1.3398,8.6781,0.8206,59.825,16.3596,1.279
2010-08-11,1.3504,8.8183,0.8278,60.791,16.536,1.3016
2010-08-10,1.3595,8.8937,0.8352,60.94,16.664,1.3133
2010-08-09,1.3633,8.9684,0.8304,61.129,16.809,1.3253
2010-08-06,1.3467,8.9179,0.8301,60.82,16.5854,1.3176
2010-08-05,1.3358,8.9281,0.8293,60.897,16.4735,1.3184
2010-08-04,1.3508,8.9434,0.8284,60.965,16.6274,1.3206
2010-08-03,1.3543,8.9546,0.8298,61.035,16.6452,1.3221
2010-08-02,1.3372,8.8559,0.826,60.456,16.4432,1.3073
2010-07-30,1.3454,8.8265,0.8349,60.45,16.574,1.3028
2010-07-29,1.3504,8.8557,0.8367,60.817,16.5578,1.3069
2010-07-28,1.3391,8.806,0.83395,60.751,16.4628,1.2992
2010-07-27,1.3382,8.8345,0.8382,60.809,16.4437,1.3033
2010-07-26,1.3395,8.7666,0.83425,60.847,16.4516,1.2931
2010-07-23,1.3386,8.7446,0.8372,60.532,16.4346,1.2897
2010-07-22,1.3388,8.7123,0.8428,60.57,16.4462,1.285
2010-07-21,1.3284,8.686,0.83945,60.451,16.3218,1.2817
2010-07-20,1.3583,8.7058,0.84745,60.813,16.6346,1.2844
2010-07-19,1.3667,8.7823,0.8483,61.047,16.7113,1.2957
2010-07-16,1.3586,8.8075,0.84535,60.814,16.6634,1.3
2010-07-15,1.3201,8.6955,0.83565,59.796,16.2402,1.2828
2010-07-14,1.3157,8.6056,0.8343,59.362,16.1416,1.2703
2010-07-13,1.2978,8.5117,0.8318,58.766,16.0698,1.2569
2010-07-12,1.2986,8.5126,0.8363,58.8505,16.0557,1.2572
2010-07-09,1.3072,8.5597,0.836,58.971,16.1465,1.2637
2010-07-08,1.3213,8.5785,0.8356,59.328,16.2652,1.266
2010-07-07,1.3311,8.5169,0.8319,59.129,16.3773,1.2567
2010-07-06,1.3339,8.5287,0.8295,58.9,16.3433,1.2579
2010-07-05,1.3343,8.4908,0.8275,58.614,16.4492,1.2531
2010-07-02,1.334,8.4964,0.8252,58.72,16.3877,1.2548
2010-07-01,1.3124,8.3596,0.82215,57.482,15.9586,1.2328
2010-06-30,1.289,8.3215,0.81745,56.993,15.7363,1.2271
2010-06-29,1.2812,8.2918,0.8104,56.702,15.6591,1.2198
2010-06-28,1.2757,8.3864,0.82,57.012,15.6027,1.2339
2010-06-25,1.2799,8.3476,0.8236,56.903,15.6183,1.2294
2010-06-24,1.281,8.3378,0.8185,57,15.5899,1.2262
2010-06-23,1.268,8.3595,0.8229,56.674,15.4432,1.2271
2010-06-22,1.2533,8.3521,0.834,56.744,15.396,1.2258
2010-06-21,1.2601,8.4229,0.8341,56.69,15.45,1.2391
2010-06-18,1.2723,8.4454,0.8357,57.122,15.5454,1.2372
2010-06-17,1.2668,8.4428,0.8349,57.247,15.5187,1.2363
2010-06-16,1.2631,8.388,0.83085,57.162,15.5151,1.2277
2010-06-15,1.2629,8.376,0.832,57.031,15.5142,1.2258
2010-06-14,1.2583,8.3689,0.8308,56.952,15.4013,1.2249
2010-06-11,1.2501,8.2855,0.8293,56.809,15.3922,1.2127
2010-06-10,1.2486,8.2277,0.8252,56.503,15.4266,1.2045
2010-06-09,1.2529,8.2005,0.8259,56.4723,15.4208,1.201
2010-06-08,1.2576,8.1558,0.82805,56.065,15.4171,1.1942
2010-06-07,1.2672,8.1706,0.8246,56.321,15.4749,1.1959
2010-06-04,1.2595,8.2355,0.82745,56.501,15.4645,1.206
2010-06-03,1.2734,8.3768,0.8357,57.255,15.6245,1.2268
2010-06-02,1.2848,8.3448,0.83345,57.406,15.7618,1.2218
2010-06-01,1.2766,8.3021,0.8347,57.317,15.7893,1.2155
2010-05-31,1.2894,8.4031,0.84863,57.055,15.8822,1.2307
2010-05-28,1.2954,8.4599,0.84995,57.4347,15.8205,1.2384
2010-05-27,1.2919,8.372,0.84625,57.427,15.8347,1.2255
2010-05-26,1.309,8.4059,0.8547,58.215,15.9235,1.2309
2010-05-25,1.3204,8.3495,0.85205,58.32,16.2297,1.2223
2010-05-24,1.3095,8.44,0.8608,58.073,16.0745,1.236
2010-05-21,1.3407,8.5326,0.87035,58.667,16.3787,1.2497
2010-05-20,1.312,8.4215,0.8644,57.754,16.1134,1.2334
2010-05-19,1.2837,8.3772,0.85805,56.878,15.7547,1.227
2010-05-18,1.276,8.4851,0.85895,56.665,15.5704,1.2428
2010-05-17,1.2792,8.4315,0.8554,56.336,15.6557,1.2349
2010-05-14,1.2832,8.528,0.8571,56.483,15.578,1.2492
2010-05-13,1.278,8.5943,0.853,56.7315,15.5324,1.2587
2010-05-12,1.289,8.6611,0.8494,57.239,15.7655,1.2686
2010-05-11,1.3031,8.6715,0.8596,57.497,15.9449,1.2698
2010-05-10,1.3249,8.8533,0.86405,58.166,16.208,1.2969
2010-05-07,1.3229,8.7,0.86805,57.969,16.4689,1.2746
2010-05-06,1.3142,8.6882,0.84295,57.672,16.2397,1.2727
2010-05-05,1.328,8.8223,0.8551,58.08,16.2789,1.2924
2010-05-04,1.3329,8.9352,0.86325,58.397,16.1756,1.3089
2010-05-03,1.3422,9.0352,0.868,58.89,16.2669,1.3238
2010-04-30,1.3379,9.0878,0.8703,59.065,16.246,1.3315
2010-04-29,1.3292,9.0484,0.86785,59.009,16.2651,1.3256
2010-04-28,1.3402,9.0401,0.8708,59.132,16.3284,1.3245
2010-04-27,1.334,9.0715,0.86705,59.067,16.2064,1.329
2010-04-26,1.331,9.0937,0.8624,59.139,16.173,1.3321
2010-04-23,1.3337,9.0881,0.8673,59.217,16.2215,1.3311
2010-04-22,1.3341,9.1056,0.86675,59.368,16.2904,1.3339
2010-04-21,1.3335,9.1304,0.869,59.583,16.3311,1.3373
2010-04-20,1.3665,9.2047,0.8765,60.006,16.4647,1.3486
2010-04-19,1.368,9.1698,0.8805,60.088,16.549,1.3432
2010-04-16,1.3567,9.2383,0.8771,59.98,16.4924,1.3535
2010-04-15,1.3536,9.2451,0.87735,60.192,16.5712,1.3544
2010-04-14,1.3571,9.2932,0.8814,60.219,16.54,1.3615
2010-04-13,1.363,9.2712,0.8812,60.51,16.559,1.3583
2010-04-12,1.3688,9.2727,0.8825,60.301,16.5968,1.3585
2010-04-09,1.3466,9.1331,0.872,59.271,16.3178,1.3384
2010-04-08,1.3407,9.0739,0.875,59.1295,16.3839,1.3296
2010-04-07,1.3363,9.1054,0.87885,59.376,16.3415,1.334
2010-04-06,1.3408,9.1438,0.8824,59.552,16.416,1.3396
2010-04-05,-,-,-,-,-,-
2010-04-02,-,-,-,-,-,-
2010-04-01,1.3622,9.1937,0.88485,60.202,16.6195,1.3468
2010-03-31,1.3687,9.2006,0.8898,60.514,16.6573,1.3479
2010-03-30,1.3731,9.2025,0.8933,60.802,16.7339,1.3482
2010-03-29,1.375,9.1958,0.8994,60.51,16.7633,1.3471
2010-03-26,1.3721,9.1161,0.9004,60.38,16.7447,1.3353
2010-03-25,1.359,9.1183,0.8944,60.77,16.7264,1.3356
2010-03-24,1.3651,9.1054,0.8946,60.61,16.7078,1.3338
2010-03-23,1.3777,9.2285,0.9005,61.586,16.9224,1.3519
2010-03-22,1.3788,9.1961,0.899,61.408,17.0644,1.3471
2010-03-19,1.3666,9.2486,0.8945,61.65,16.9574,1.3548
2010-03-18,1.3801,9.3245,0.894,62.092,17.0286,1.366
2010-03-17,1.3902,9.3898,0.8962,62.38,17.1792,1.3756
2010-03-16,1.3944,9.3672,0.9069,62.465,17.1894,1.3723
2010-03-15,1.3972,9.355,0.9105,62.485,17.2053,1.3705
2010-03-12,1.4013,9.3953,0.9083,62.55,17.2641,1.3765
2010-03-11,1.4027,9.3231,0.9086,62.296,17.1955,1.3657
2010-03-10,1.3969,9.29,0.9114,61.766,17.1705,1.361
2010-03-09,1.3962,9.2544,0.9064,61.827,17.2072,1.3557
2010-03-08,1.4023,9.3269,0.9024,62.105,17.2346,1.3662
2010-03-05,1.4011,9.2718,0.9025,61.926,17.2152,1.3582
2010-03-04,1.4071,9.3303,0.905,62.62,17.3595,1.3668
2010-03-03,1.4097,9.3111,0.9057,62.51,17.3653,1.3641
2010-03-02,1.4029,9.2485,0.90635,62.246,17.21,1.3548
2010-03-01,1.4266,9.2326,0.9067,62.411,17.2478,1.3525
2010-02-26,1.4354,9.2629,0.8927,62.564,17.3642,1.357
2010-02-25,1.4278,9.2087,0.8809,62.5,17.299,1.3489
2010-02-24,1.4306,9.2485,0.8775,62.699,17.4655,1.3547
2010-02-23,1.4172,9.2686,0.8802,62.746,17.4186,1.3577
2010-02-22,1.4133,9.3017,0.8797,62.973,17.3766,1.3626
2010-02-19,1.4215,9.2375,0.8783,62.6,17.399,1.3519
2010-02-18,1.4177,9.2703,0.8704,62.781,17.4548,1.3567
2010-02-17,1.4306,9.379,0.869,63.295,17.6029,1.3726
2010-02-16,1.4264,9.3264,0.8705,63.0745,17.614,1.3649
2010-02-15,1.4253,9.2977,0.8676,63.034,17.5857,1.3607
2010-02-12,1.4269,9.2737,0.8691,63.1,17.6572,1.3572
2010-02-11,1.4502,9.3757,0.8775,63.79,17.9363,1.3718
2010-02-10,1.4667,9.3847,0.8798,63.884,17.9438,1.374
2010-02-09,1.468,9.3935,0.8804,64.197,18.0645,1.376
2010-02-08,1.464,9.3355,0.8761,64.013,18.013,1.3675
2010-02-05,1.4698,9.347,0.87325,64.07,18.0367,1.3691
2010-02-04,1.4701,9.4532,0.8731,64.049,17.97,1.3847
2010-02-03,1.4832,9.5463,0.8762,64.291,18.0114,1.3984
2010-02-02,1.4768,9.5147,0.87375,64.4,17.9543,1.3937
2010-02-01,1.4868,9.499,0.87485,64.522,18.1398,1.3913
2010-01-29,1.4924,9.5343,0.86655,64.516,18.1907,1.3966
2010-01-28,1.4824,9.557,0.8616,64.787,18.1179,1.3999
2010-01-27,1.4973,9.6067,0.86725,65.153,18.1304,1.4072
2010-01-26,1.4965,9.6157,0.8733,64.82,18.1882,1.4085
2010-01-25,1.4996,9.6607,0.8773,65.406,18.2545,1.4151
2010-01-22,1.4891,9.6498,0.8763,65.459,18.3585,1.4135
2010-01-21,1.474,9.6012,0.87,64.75,17.876,1.4064
2010-01-20,1.4771,9.6481,0.8692,64.937,17.936,1.4132
2010-01-19,1.4723,9.7488,0.8743,65.405,18.1607,1.4279
2010-01-18,1.4741,9.8097,0.8795,65.408,18.2228,1.4369
2010-01-15,1.4752,9.813,0.88105,65.7,18.279,1.4374
2010-01-14,1.4942,9.89,0.8905,66.12,18.4841,1.4486
